,País,Año,Registro,Clasificacion,Clase,Modo_de_acción,Grupo_Químico,I.A.,Marca,Concentración,Grupo_importador,Importador,Aduana,Transporte,País_Origen,País_procedencia,Cantidad,Unidad,CIF_US$,CIF_Q,Precio,Fecha,Mes,Grupo_fabricante/Offshore,Fabricante/Offshore,Timbres,Estado,Documento_Imp.,Cantidad_320,Cantidad_-1
4678,6425,2018,6,5406,1647,294,53,6,6,6,156,156,1264,3798,339,256,800.0,3872,4039.45,29901.62,5.0493125,2018-05-02,818,229,225,90.0,Líquido,1,800.0,800.0
4679,6425,2018,6,5406,1647,294,53,6,6,6,156,156,1264,3798,339,256,200.0,3872,1072.41,8308.5,5.36205,2018-10-29,346,229,225,42.0,Líquido,1,200.0,200.0
4680,6425,2018,2,5406,1647,294,53,2,2,2,6,3,2290,3798,143,85,720.0,3872,18000.0,138637.08,25.0,2018-10-03,346,91,60,269.0,Líquido,1,720.0,720.0
4681,6425,2018,12,5406,91,294,53,13,13,13,546,546,2290,3798,507,319,12000.0,3872,300240.0,2209415.12,25.02,2018-02-23,579,531,287,1251.0,Líquido,1,12000.0,12000.0
4682,6425,2018,12,5406,91,294,53,13,13,13,546,546,2290,3798,507,319,10000.0,3872,250200.0,1848582.68,25.02,2018-03-23,513,531,287,1215.0,Líquido,1,10000.0,10000.0
4683,6425,2018,12,5406,91,294,53,13,13,13,546,546,2290,3798,507,319,5000.0,3872,125100.0,925711.23,25.02,2018-05-02,818,531,287,1057.0,Líquido,1,5000.0,5000.0
4684,6425,2018,12,5406,91,294,53,13,13,13,546,546,2290,3798,507,319,9000.0,3872,225180.0,1737250.19,25.02,2018-10-26,346,531,287,1204.0,Líquido,1,9000.0,9000.0
4685,6425,2018,12,5406,91,294,53,13,13,13,546,546,2290,3798,507,319,4000.0,3872,100080.0,749947.48,25.02,2018-08-30,592,531,160,883.0,Líquido,1,4000.0,4000.0
4686,6425,2018,1,5406,91,294,53,13,13,13,546,546,2290,3798,507,319,12000.0,3872,300240.0,2246161.49,25.02,2018-07-20,705,531,160,1255.0,Líquido,1,12000.0,12000.0
4687,6425,2018,12,5406,91,294,53,13,13,13,546,546,2290,3798,507,319,12000.0,3872,300240.0,2228726.56,25.02,2018-05-29,818,531,160,1253.0,Líquido,1,12000.0,12000.0
4688,6425,2018,12,5406,91,294,53,13,13,13,546,546,2290,3798,507,319,2000.0,3872,50040.0,385411.08,25.02,2018-10-12,346,531,160,516.0,Líquido,1,2000.0,2000.0
4689,6425,2018,1,5406,91,294,53,53,2,40,238,238,1264,3798,1058,972,336.0,3872,13944.0,104353.55,41.5,2018-06-22,616,373,253,235.0,Líquido,1,336.0,336.0
4690,6425,2018,1,5406,91,294,53,53,2,40,20,20,2290,3798,1058,972,576.0,3872,27648.0,206938.92,48.0,2018-08-03,592,373,253,337.0,Líquido,1,576.0,576.0
4691,6425,2018,2,5406,1647,294,53,28,3,3,7,6,1264,3798,14,14,780.0,2485,28080.0,217051.94,36.0,2018-12-18,312,28,11,347.0,Sólido,1,780.0,780.0
4692,6425,2018,2,5406,1647,294,53,28,3,3,7,6,1264,3798,14,14,720.0,2485,25920.0,196021.04,36.0,2018-09-10,347,28,11,326.0,Sólido,1,720.0,720.0
4693,6425,2018,3,5406,1647,294,53,28,3,24,238,238,1264,3798,1058,972,480.0,3872,13200.0,98785.63,27.5,2018-06-18,616,373,253,228.0,Líquido,1,480.0,480.0
4694,6425,2018,3,5406,1647,294,53,28,3,24,238,238,1264,3798,1058,972,504.0,3872,13356.0,99953.1,26.5,2018-06-18,616,373,253,230.0,Líquido,1,504.0,504.0
4695,6425,2018,3,5406,1647,294,53,28,3,24,238,238,1264,3798,1058,972,672.0,3872,19152.0,143328.97,28.5,2018-06-18,616,373,253,274.0,Líquido,1,672.0,672.0
4696,6425,2018,1,5406,1647,294,53,28,1,1,25,25,1264,3798,1058,972,420.0,3872,11910.0,92061.56,28.357142857142858,2018-12-20,312,5,5,214.0,Líquido,1,420.0,420.0
4697,6425,2018,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,319.2,3872,8467.78,63687.36,26.528132832080203,2018-08-30,592,1074,943,157.0,Líquido,1,319.2,319.2
4698,6425,2018,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,384.0,3872,9697.04,75069.15,25.252708333333334,2018-12-26,312,1074,943,180.0,Líquido,1,384.0,384.0
4699,6425,2018,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,624.0,3872,16449.23,120712.02,26.36094551282051,2018-01-16,695,1074,943,251.0,Líquido,1,624.0,624.0
4700,6425,2018,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,924.0,3872,22505.63,165156.67,24.356742424242427,2018-01-16,695,1074,943,296.0,Líquido,1,924.0,924.0
4701,6425,2018,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,1454.4,3872,38054.65,279973.39,26.165188393839383,2018-02-13,579,1074,943,410.0,Líquido,1,1454.4,1454.4
4702,6425,2018,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,333.6,3872,8872.68,66430.91,26.596762589928055,2018-07-16,705,1074,943,163.0,Líquido,1,333.6,333.6
4703,6425,2018,5,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,136.8,3872,3738.29,27996.76,27.326681286549704,2018-06-28,616,1074,943,86.0,Líquido,1,136.8,136.8
4704,6425,2018,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,1344.0,3872,32678.25,239860.32,24.314174107142858,2018-03-22,513,1074,943,372.0,Líquido,1,1344.0,1344.0
4705,6425,2018,5,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,139.2,3872,3840.51,29551.88,27.589870689655175,2018-11-09,291,1074,943,90.0,Líquido,1,139.2,139.2
4706,6425,2018,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,180.0,3872,4902.94,37774.46,27.238555555555553,2018-09-27,347,1074,943,106.0,Líquido,1,180.0,180.0
4707,6425,2019,2,5406,1647,294,53,2,2,2,371,231,2290,3798,339,256,11720.0,3872,69602.01,536313.42,5.938738054607508,2019-06-27,616,313,311,666.0,Líquido,1,11720.0,11720.0
4708,6425,2019,6,5406,1647,294,53,6,6,6,156,156,1264,3798,339,256,1292.0,3872,6753.36,51835.95,5.227058823529411,2019-07-12,705,229,225,134.0,Líquido,1,1292.0,1292.0
4709,6425,2019,2,5406,1647,294,53,2,2,2,6,3,2290,3798,143,85,1008.0,3872,30240.0,232610.31,30.0,2019-03-25,513,91,22,363.0,Líquido,1,1008.0,1008.0
4710,6425,2019,12,5406,91,294,53,13,13,13,546,546,244,3798,507,319,12000.0,3872,300240.0,2312013.13,25.02,2019-06-04,616,531,287,1262.0,Líquido,1,12000.0,12000.0
4711,6425,2019,12,5406,91,294,53,13,13,13,546,546,244,3798,507,319,12000.0,3872,300240.0,2288546.37,25.02,2019-05-06,818,531,287,1260.0,Líquido,1,12000.0,12000.0
4712,6425,2019,12,5406,91,294,53,13,13,13,546,546,244,3798,507,319,12000.0,3872,300240.0,2298991.72,25.02,2019-05-16,818,531,287,1260.0,Líquido,1,12000.0,12000.0
4713,6425,2019,12,5406,91,294,53,13,13,13,546,546,2290,3798,507,319,7000.0,3872,175140.0,1353523.95,25.02,2019-01-24,695,531,287,1166.0,Líquido,1,7000.0,7000.0
4714,6425,2019,12,5406,91,294,53,13,13,13,546,546,2290,3798,507,319,14000.0,3872,350280.0,2693789.81,25.02,2019-03-27,513,531,160,1300.0,Líquido,1,14000.0,14000.0
4715,6425,2019,1,5406,1647,294,53,28,3,3,7,4,1264,3798,14,14,840.1,2485,22638.0,174747.25,26.946792048565648,2019-03-01,513,28,15,305.0,Sólido,1,840.1,840.1
4716,6425,2019,5,5406,1647,294,53,28,21,24,890,789,1264,3798,1227,1192,360.0,3872,6758.94,51807.21,18.774833333333333,2019-08-12,592,1074,943,134.0,Líquido,1,360.0,360.0
4717,6425,2019,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,360.0,3872,6672.36,51001.25,18.534333333333333,2019-04-15,611,1074,943,133.0,Líquido,1,360.0,360.0
4718,6425,2019,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,564.0,3872,8568.6,65495.47,15.192553191489363,2019-04-15,611,1074,943,162.0,Líquido,1,564.0,564.0
4719,6425,2019,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,480.0,3872,7311.96,55890.14,15.23325,2019-04-15,611,1074,943,143.0,Líquido,1,480.0,480.0
4720,6425,2019,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,300.0,3872,7677.61,59334.49,25.592033333333333,2019-01-10,695,1074,943,149.0,Líquido,1,300.0,300.0
4721,6425,2019,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,252.0,3872,4031.29,31213.11,15.99718253968254,2019-02-14,579,1074,943,93.0,Líquido,1,252.0,252.0
4722,6425,2019,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,480.0,3872,7320.7,56469.02,15.251458333333334,2019-02-28,579,1074,943,144.0,Líquido,1,480.0,480.0
4723,6425,2019,5,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,252.0,3872,3906.49,30112.12,15.501944444444444,2019-07-02,705,1074,943,91.0,Líquido,1,252.0,252.0
4724,6425,2019,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,252.0,3872,3940.64,30150.11,15.637460317460317,2019-07-24,705,1074,943,91.0,Líquido,1,252.0,252.0
4725,6425,2019,5,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,124.8,3872,2429.05,18584.83,19.463541666666668,2019-07-24,705,1074,943,68.0,Líquido,1,124.8,124.8
4726,6425,2019,16,5406,1647,294,53,28,21,24,890,789,2290,3798,1227,1192,720.0,3872,13875.3,106631.26,19.27125,2019-03-25,513,1074,943,237.0,Líquido,1,720.0,720.0
4727,6425,2018,1,279,1647,294,1,1,1,1,184,184,633,634,153,27,3.0,3872,97.01,725.85,32.336666666666666,2018-07-18,705,442,2,104.0,Líquido,1,3.0,3.0
4728,6425,2018,3,5406,91,294,10,3,3,3,546,546,1126,1993,507,38,266.0,3872,22819.9,175760.24,85.7890977443609,2018-10-23,346,531,56,306.0,Líquido,1,266.0,266.0
4729,6425,2018,1,5406,91,294,10,1,1,1,546,546,1126,1993,72,38,1020.0,2485,2937.36,22623.72,2.8797647058823532,2018-10-15,346,531,56,75.0,Sólido,1,1020.0,1020.0
4730,6425,2018,6,5406,1647,294,10,6,6,6,890,789,2290,3798,153,1192,180.0,2485,10441.97,78193.65,58.01094444444444,2018-08-07,592,1074,943,187.0,Sólido,1,180.0,180.0
4731,6425,2018,6,5406,1647,294,10,6,6,6,890,789,2290,3798,153,1192,240.0,2485,13946.07,102603.19,58.108624999999996,2018-02-13,579,1074,943,233.0,Sólido,1,240.0,240.0
4732,6425,2018,6,5406,1647,294,10,6,6,6,890,789,2290,3798,153,1192,220.0,2485,12817.27,94909.06,58.260318181818185,2018-05-03,818,1074,943,220.0,Sólido,1,220.0,220.0
4733,6425,2019,3,5406,91,294,10,3,3,3,546,546,2290,3798,507,319,264.0,3872,15048.0,116294.56,57.0,2019-01-18,695,531,160,247.0,Líquido,1,264.0,264.0
4734,6425,2019,3,5406,91,294,10,3,3,3,546,546,2290,3798,507,319,684.0,3872,38988.0,302212.75,57.0,2019-02-18,579,531,160,433.0,Líquido,1,684.0,684.0
4735,6425,2019,6,5406,1647,294,10,6,6,6,890,789,2290,3798,153,1192,260.0,2485,8076.76,61736.01,31.06446153846154,2019-04-15,611,1074,943,154.0,Sólido,1,260.0,260.0
4736,6425,2019,6,5406,1647,294,10,6,6,6,890,789,2290,3798,153,1192,440.0,2485,13673.68,105724.76,31.076545454545457,2019-01-30,695,1074,943,236.0,Sólido,1,440.0,440.0
4737,6425,2019,6,5406,1647,294,10,6,6,6,890,789,2290,3798,153,1192,360.0,2485,11294.28,86796.2,31.373,2019-03-25,513,1074,943,204.0,Sólido,1,360.0,360.0
4738,6425,2018,6,279,142,6,6,6,6,48,166,166,2290,3798,1227,551,18.0,2485,1458.81,10801.0,81.045,2018-04-03,611,153,73,52.0,Sólido,1,18.0,18.0
4739,6425,2018,6,5406,142,6,6,6,6,48,166,166,2290,3798,1227,551,90.0,2485,7044.08,51788.29,78.26755555555556,2018-02-07,579,153,73,134.0,Sólido,1,90.0,90.0
4740,6425,2018,6,5406,142,6,6,6,6,48,166,166,2290,3798,1227,551,36.0,2485,2788.08,20870.17,77.44666666666666,2018-07-16,705,153,73,72.0,Sólido,1,36.0,36.0
4741,6425,2018,6,279,142,6,6,6,6,48,166,166,2290,3798,1227,551,18.0,2485,1438.52,11098.1,79.91777777777777,2018-10-16,346,153,73,52.0,Sólido,1,18.0,18.0
4742,6425,2018,1,5406,12,10,7,7,1,40,601,504,1126,1993,200,1240,3000.0,2485,12525.0,93855.84,4.175,2018-08-23,592,476,267,217.0,Sólido,1,3000.0,3000.0
4743,6425,2018,4,5406,12,10,7,7,4,5,69,69,244,3798,30,76,2000.0,2485,4267.2,32842.5,2.1336,2018-11-23,291,229,225,383.0,Sólido,1,2000.0,2000.0
4744,6425,2018,4,5406,12,10,7,7,4,5,69,69,244,3798,30,76,2840.0,2485,6038.42,46488.77,2.1262042253521125,2018-10-10,346,229,225,123.0,Sólido,1,2840.0,2840.0
4745,6425,2018,4,5406,12,10,7,7,4,5,69,69,2290,3798,30,76,3000.0,2485,6375.8,47703.93,2.1252666666666666,2018-07-17,705,229,225,125.0,Sólido,1,3000.0,3000.0
4746,6425,2018,4,5406,12,10,7,7,4,5,69,69,2290,3798,30,76,1160.0,2485,2470.98,19023.65,2.1301551724137933,2018-10-10,346,229,225,68.0,Sólido,1,1160.0,1160.0
4747,6425,2019,6,5406,142,6,6,6,6,48,166,166,2290,3798,1227,551,25.2,2485,1961.51,15162.86,77.83769841269842,2019-01-07,695,153,73,60.0,Sólido,1,25.2,25.2
4748,6425,2019,6,5406,142,6,6,6,6,48,166,166,2290,3798,1227,551,43.2,2485,3394.26,26172.83,78.57083333333334,2019-02-27,579,153,49,85.0,Sólido,1,43.2,43.2
4749,6425,2019,2,5406,12,10,7,7,2,40,214,214,1264,3798,1058,972,21000.0,2485,38850.0,298978.33,1.85,2019-07-09,705,225,80,430.0,Sólido,1,21000.0,21000.0
4750,6425,2019,2,5406,12,10,7,7,2,40,214,214,1264,3798,1058,972,10000.0,2485,18500.0,142663.86,1.85,2019-06-25,616,225,80,273.0,Sólido,1,10000.0,10000.0
4751,6425,2018,8,279,240,59,59,8,8,350,546,546,1126,1993,8,37,30.0,3872,197.37,1469.13,6.579,2018-06-12,616,531,56,7.0,Líquido,1,30.0,30.0
4752,6425,2018,8,5406,240,59,59,8,8,350,546,546,1126,1993,8,177,255.0,3872,1983.9,15305.67,7.78,2018-10-24,346,531,10,61.0,Líquido,1,255.0,255.0
4753,6425,2018,8,5406,240,59,59,8,8,350,546,546,2290,3798,8,5,36000.0,3872,82440.0,616046.09,2.29,2018-06-05,616,6,5,746.0,Líquido,1,36000.0,36000.0
4754,6425,2018,8,5406,240,59,59,8,8,350,546,546,2290,3798,8,5,36000.0,3872,82440.0,609101.34,2.29,2018-03-15,513,6,5,739.0,Líquido,1,36000.0,36000.0
4755,6425,2018,8,5406,240,59,59,8,8,350,546,546,2290,3798,8,5,36000.0,3872,82440.0,634957.83,2.29,2018-10-03,346,6,5,765.0,Líquido,1,36000.0,36000.0
4756,6425,2018,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,500.0,3872,1590.47,12320.26,3.18094,2018-12-19,312,43,42,55.0,Líquido,1,500.0,500.0
4757,6425,2018,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,995.0,3872,3549.04,27491.93,3.5668743718592966,2018-12-19,312,43,42,85.0,Líquido,1,995.0,995.0
4758,6425,2018,14,5406,240,59,59,34,34,34,669,637,623,1993,33,39,66.0,3872,1035.41,7604.11,15.688030303030304,2018-01-12,695,43,42,38.0,Líquido,1,66.0,66.0
4759,6425,2018,14,5406,240,59,59,34,34,34,669,637,623,1993,33,39,300.0,3872,1901.81,13967.01,6.339366666666667,2018-01-12,695,43,42,60.0,Líquido,1,300.0,300.0
4760,6425,2018,14,5406,240,59,59,34,34,34,669,637,623,1993,578,660,465.0,3872,1960.44,14690.09,4.216,2018-07-04,705,43,42,60.0,Líquido,1,465.0,465.0
4761,6425,2018,14,5406,240,59,59,34,34,34,669,637,623,1993,578,660,4098.0,3872,13133.22,98312.26,3.204787701317716,2018-07-30,705,43,42,226.0,Líquido,1,4098.0,4098.0
4762,6425,2018,14,5406,240,59,59,34,34,34,669,637,623,1993,578,660,10000.0,3872,27690.3,207283.22,2.76903,2018-07-30,705,43,42,337.0,Líquido,1,10000.0,10000.0
4763,6425,2018,14,5406,240,59,59,34,34,34,669,637,623,1993,578,660,13120.0,3872,39416.11,295059.93,3.004276676829268,2018-07-30,705,43,42,425.0,Líquido,1,13120.0,13120.0
4764,6425,2018,14,5406,240,59,59,34,34,34,669,637,623,1993,578,660,13140.0,3872,39475.22,295502.42,3.0042024353120245,2018-07-30,705,43,42,425.0,Líquido,1,13140.0,13140.0
4765,6425,2018,14,5406,240,59,59,34,34,34,669,637,623,1993,578,660,10498.0,3872,29743.19,219432.47,2.833224423699752,2018-03-01,513,43,42,350.0,Líquido,1,10498.0,10498.0
4766,6425,2018,14,5406,240,59,59,34,34,34,669,637,623,1993,578,660,2920.0,3872,8580.85,63495.89,2.9386472602739726,2018-03-23,513,43,42,157.0,Líquido,1,2920.0,2920.0
4767,6425,2018,14,5406,240,59,59,34,34,34,669,637,623,1993,578,660,3699.0,3872,11393.02,84482.55,3.080027034333604,2018-05-08,818,43,42,199.0,Líquido,1,3699.0,3699.0
4768,6425,2018,14,5406,240,59,59,34,34,34,669,637,623,1993,578,660,4000.0,3872,11172.42,83370.16,2.793105,2018-05-29,818,43,42,197.0,Líquido,1,4000.0,4000.0
4769,6425,2018,14,5406,240,59,59,34,34,34,669,637,623,1993,578,660,9400.0,3872,26816.77,200110.49,2.8528478723404254,2018-05-29,818,43,42,330.0,Líquido,1,9400.0,9400.0
4770,6425,2018,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,10000.0,3872,27502.05,212794.36,2.750205,2018-11-06,291,43,42,343.0,Líquido,1,10000.0,10000.0
4771,6425,2018,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,105.0,3872,415.52,3200.36,3.957333333333333,2018-10-01,346,43,42,16.0,Líquido,1,105.0,105.0
4772,6425,2018,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,6080.0,3872,18284.73,140830.09,3.007356907894737,2018-10-01,346,43,42,700.0,Líquido,1,6080.0,6080.0
4773,6425,2018,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,3136.5,3872,10023.81,77203.99,3.1958584409373505,2018-10-03,346,43,42,384.0,Líquido,1,3136.5,3136.5
4774,6425,2018,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,3000.0,3872,9481.49,73068.15,3.1604966666666665,2018-10-16,346,43,42,176.0,Líquido,1,3000.0,3000.0
4775,6425,2018,14,5406,240,59,59,34,34,34,669,637,623,1993,578,660,3136.5,3872,10032.59,75871.86,3.1986577395185716,2018-09-03,347,43,42,181.0,Líquido,1,3136.5,3136.5
4776,6425,2018,14,5406,240,59,59,34,34,34,669,637,623,1993,578,660,6080.0,3872,18301.76,138407.79,3.010157894736842,2018-09-05,347,43,42,268.0,Líquido,1,6080.0,6080.0
4777,6425,2018,4,5406,240,59,59,34,34,34,601,504,623,1993,578,660,4600.0,3872,17040.0,126107.25,3.7043478260869565,2018-03-19,513,476,267,256.0,Líquido,1,4600.0,4600.0
4778,6425,2018,1,5406,240,59,59,2,3,2,5,5,6,1993,4,37,2221.0,3872,7252.8,54272.34,3.265556055830707,2018-06-04,616,5,2,140.0,Líquido,1,2221.0,2221.0
4779,6425,2018,2,5406,240,59,59,2,2,2,601,504,2290,3798,1227,551,1920.0,3872,9408.0,69135.63,4.9,2018-01-31,695,476,267,168.0,Líquido,1,1920.0,1920.0
4780,6425,2018,8,5406,240,59,59,10,10,10,669,637,633,634,507,319,1020.0,3872,6335.22,49054.05,6.211,2018-10-31,346,10,10,128.0,Líquido,1,1020.0,1020.0
4781,6425,2018,8,5406,240,59,59,10,10,10,669,637,1126,1993,507,1240,3720.0,3872,23737.38,175654.0,6.3810161290322585,2018-03-26,513,10,10,306.0,Líquido,1,3720.0,3720.0
4782,6425,2018,8,5406,240,59,59,10,10,10,669,637,1126,1993,507,1240,6000.0,3872,40578.0,298847.23,6.763,2018-03-26,513,10,10,430.0,Líquido,1,6000.0,6000.0
4783,6425,2018,8,5406,240,59,59,10,10,10,669,637,244,3798,507,319,1680.0,3872,10434.47,80590.73,6.210994047619047,2018-10-16,346,10,10,191.0,Líquido,1,1680.0,1680.0
4784,6425,2018,8,5406,240,59,59,10,10,10,669,637,244,3798,507,319,4320.0,3872,26831.48,207233.2,6.2109907407407405,2018-10-16,346,10,10,337.0,Líquido,1,4320.0,4320.0
4785,6425,2018,8,5406,240,59,59,10,10,10,669,637,2290,3798,507,319,9000.0,3872,55901.16,418881.93,6.21124,2018-07-16,705,10,10,550.0,Líquido,1,9000.0,9000.0
4786,6425,2018,8,5406,240,59,59,10,10,10,669,637,2290,3798,507,319,3720.0,3872,23737.38,175124.18,6.3810161290322585,2018-03-05,513,10,10,304.0,Líquido,1,3720.0,3720.0
4787,6425,2018,8,5406,240,59,59,10,10,10,669,637,2290,3798,507,319,6000.0,3872,40578.0,298847.23,6.763,2018-03-05,513,10,10,430.0,Líquido,1,6000.0,6000.0
4788,6425,2019,1,48,240,59,59,1,1,81,48,48,633,634,1227,551,150.0,29,13.97,107.43,0.09313333333333333,2019-03-27,513,297,67,105.0,Líquido,1,150.0,150.0
4789,6425,2019,1,5406,240,59,59,1,1,1,3,3,1126,1993,399,1240,892.0,3872,1492.55,11579.93,1.6732623318385649,2019-02-12,579,3,2,53.0,Líquido,1,892.0,892.0
4790,6425,2019,8,279,240,59,59,8,8,350,546,546,633,634,8,27,2.0,3872,77.08,596.42,38.54,2019-03-14,513,6,1,5.0,Líquido,1,2.0,2.0
4791,6425,2019,8,5406,240,59,59,8,8,350,546,546,2290,3798,8,5,18000.0,3872,43200.0,333755.42,2.4,2019-01-16,695,6,5,464.0,Líquido,1,18000.0,18000.0
4792,6425,2019,8,5406,240,59,59,8,8,350,546,546,2290,3798,8,5,18000.0,3872,43596.0,333822.42,2.422,2019-05-10,818,6,5,464.0,Líquido,1,18000.0,18000.0
4793,6425,2019,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,99.0,3872,463.14,3578.54,4.678181818181818,2019-01-11,695,43,1,18.0,Líquido,1,99.0,99.0
4794,6425,2019,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,16285.0,3872,45144.28,346436.75,2.7721387780165796,2019-04-05,611,43,42,477.0,Líquido,1,16285.0,16285.0
4795,6425,2019,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,1000.0,3872,3183.75,24657.54,3.18375,2019-02-12,579,43,42,79.0,Líquido,1,1000.0,1000.0
4796,6425,2019,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,5260.0,3872,15957.53,123588.04,3.0337509505703424,2019-02-12,579,43,42,254.0,Líquido,1,5260.0,5260.0
4797,6425,2019,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,2765.0,3872,9520.56,73447.79,3.4432405063291136,2019-06-06,616,43,42,177.0,Líquido,1,2765.0,2765.0
4798,6425,2019,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,1480.0,3872,5058.83,38998.87,3.4181283783783782,2019-06-27,616,43,42,110.0,Líquido,1,1480.0,1480.0
4799,6425,2019,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,99.0,3872,461.43,3554.13,4.660909090909091,2019-03-07,513,43,42,18.0,Líquido,1,99.0,99.0
4800,6425,2019,1,5406,240,59,59,34,34,34,18,18,623,1993,578,660,600.0,3872,2598.0,19968.31,4.33,2019-03-20,513,43,42,70.0,Líquido,1,600.0,600.0
4801,6425,2019,15,5406,240,59,59,34,34,34,669,637,623,1993,578,660,780.0,3872,3392.13,25970.28,4.348884615384615,2019-05-08,818,43,42,82.0,Líquido,1,780.0,780.0
4802,6425,2019,4,5406,240,59,59,34,34,34,601,504,623,1993,578,660,1600.0,3872,5982.0,45851.97,3.73875,2019-08-19,592,476,110,122.0,Líquido,1,1600.0,1600.0
4803,6425,2019,4,5406,240,59,59,34,34,34,601,504,623,1993,578,660,600.0,3872,2382.0,18402.9,3.97,2019-01-15,695,476,63,67.0,Líquido,1,600.0,600.0
4804,6425,2019,4,5406,240,59,59,34,34,34,601,504,623,1993,578,660,810.0,3872,3215.7,24794.49,3.9699999999999998,2019-03-01,513,476,63,80.0,Líquido,1,810.0,810.0
4805,6425,2019,2,5406,240,59,59,2,3,2,5,5,6,1993,4,37,1344.0,3872,7497.6,57944.98,5.578571428571429,2019-01-25,695,5,2,146.0,Líquido,1,1344.0,1344.0
4806,6425,2019,1,5406,240,59,59,1,3,1,335,1,6,1993,4,37,72.0,3872,204.4,1594.32,2.838888888888889,2019-06-28,616,5,2,10.0,Líquido,1,72.0,72.0
4807,6425,2019,2,5406,240,59,59,2,2,2,601,504,2290,3798,1227,551,1920.0,3872,9408.0,72664.19,4.9,2019-01-28,695,476,110,175.0,Líquido,1,1920.0,1920.0
4808,6425,2019,2,5406,240,59,59,10,10,10,669,637,244,3798,507,234,3000.0,3872,18632.88,143618.14,6.21096,2019-03-01,513,10,10,274.0,Líquido,1,3000.0,3000.0
4809,6425,2019,2,5406,240,59,59,10,10,10,669,637,2290,3798,507,76,14400.0,3872,89445.0,691335.61,6.211458333333334,2019-02-01,579,10,10,821.0,Líquido,1,14400.0,14400.0
4810,6425,2018,1,279,15,196,3,2,1,4,546,546,633,634,507,319,0.5,3872,69.31,512.83,138.62,2018-04-12,611,531,160,103.0,Líquido,1,0.5,0.5
4811,6425,2018,1,279,15,196,3,2,1,6,546,546,633,634,507,319,0.1,3872,68.91,509.87,689.0999999999999,2018-04-12,611,531,160,103.0,Líquido,1,0.1,0.1
4812,6425,2018,1,279,15,196,3,1,1,1,546,546,633,634,507,319,2.0,3872,203.44,1505.27,101.72,2018-04-12,611,531,160,108.0,Líquido,1,2.0,2.0
4813,6425,2018,7,5406,2239,7,13,7,7,48,19,19,2290,3798,1227,551,700.0,2485,8808.12,68150.01,12.583028571428573,2018-12-27,312,10,7,166.0,Sólido,1,700.0,700.0
4814,6425,2018,7,5406,2239,7,13,7,7,48,19,19,2290,3798,1227,551,600.0,2485,7652.5,56800.15,12.754166666666666,2018-05-16,818,10,7,145.0,Sólido,1,600.0,600.0
4815,6425,2018,7,5406,2239,7,13,7,7,48,19,19,2290,3798,1227,551,600.0,2485,7643.0,58766.26,12.738333333333333,2018-10-12,346,10,7,148.0,Sólido,1,600.0,600.0
4816,6425,2018,7,5406,2239,7,13,7,7,48,19,19,623,1993,1227,660,150.0,2485,2205.0,16876.32,14.7,2018-09-19,347,5,1,64.0,Sólido,1,150.0,150.0
4817,6425,2018,1,279,2239,196,13,1,1,1,371,231,633,634,99,8,200.0,1,50.0,370.44,0.25,2018-07-17,705,1,1,102.0,Líquido,1,200.0,200.0
4818,6425,2018,1,5406,108,15,13,1,1,1,10,10,623,1993,10,660,160.0,3872,2552.99,19096.37,15.956187499999999,2018-07-09,705,10,6,68.0,Líquido,1,160.0,160.0
